Client ID,Name,Age,State,City,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND16692,Kunal Reddy,25,Maharashtra,Mumbai,38164,10-12-2020,Amit Kumar,Indian,IT Consultant,Mid,Gold,302322.23,147274.83,3,93984.12,4046852.65,7511007.44,746671.46,3785665.78,9902.29,1421273.37,2,3,5,1,2
IND16693,Kavita Kumar,25,Telangana,Warangal,42107,17-11-2005,Vikas Iyer,Indian,Software Engineer,High,Platinum,344759.28,195119.86,3,133274.26,3458521.32,1635072.99,2839656.69,3684014.57,351762.61,4666895.35,5,4,2,2,2
IND16694,Kunal Reddy,30,Tamil Nadu,Madurai,26409,26-10-2021,Pooja Patel,Indian,Support Engineer,Mid,Platinum,371006.09,198818.84,2,144468.57,556710.36,5080351.49,611201.48,450620.95,106479.06,1508899.01,2,5,1,1,5
IND16695,Ritu Sharma,45,Maharashtra,Nagpur,51752,28-03-2014,Vikas Verma,Indian,Support Engineer,Low,Jade,523029.37,84943.08,3,136845.3,619110.39,7886574.98,2263932.25,2448104.78,83058.74,3861722.22,3,1,1,2,5
IND16696,Ramesh Sharma,22,Telangana,Hyderabad,51726,18-05-2007,Neha Das,Indian,Data Analyst,Low,Platinum,447233.95,50067.02,4,,1033721.12,1834230.61,2756811.85,2914311.21,208385.28,1099444.49,1,2,1,1,1
IND16697,Nisha Reddy,45,Telangana,Hyderabad,70228,10-09-2007,Rohit Verma,Indian,Accountant,Mid,Jade,660333.0,245093.73,4,33686.0,307794.7,4699035.4,1877977.26,566896.21,162747.34,5901316.46,5,3,5,2,4
IND16698,Rohit Mehta,35,Gujarat,Ahmedabad,25305,05-02-2010,Ramesh Verma,Indian,Accountant,Low,Silver,938792.98,172515.8,1,726.23,1167756.59,4059856.13,409508.14,1236478.31,188870.79,4762141.57,4,4,5,1,4
IND16699,Kavita Verma,35,Karnataka,Mangaluru,41654,04-02-2010,Sneha Mehta,Indian,Data Analyst,Mid,Silver,,265201.72,0,87756.48,1503499.78,2208811.84,1117865.72,228878.01,425285.1,4563892.57,0,5,2,2,3
IND16700,Rahul Verma,22,Delhi,New Delhi,41214,20-03-2016,Kavita Verma,Indian,Support Engineer,High,Gold,514599.27,264589.11,4,119613.15,4459038.84,2306345.71,687616.45,567009.93,188842.49,4300277.07,0,1,3,1,4
IND16701,Pooja Das,40,Maharashtra,Mumbai,85663,29-04-2023,Rohit Reddy,Indian,Data Analyst,Low,Platinum,986168.18,141045.78,1,99843.08,2644424.73,4033091.72,517856.59,1688689.76,464145.35,4336207.98,5,2,4,2,3
IND16702,Rohit Singh,30,Delhi,New Delhi,92111,05-08-2022,Kavita Mehta,Indian,Bank Officer,High,Silver,770664.71,289449.53,2,93509.28,1964390.22,5139847.84,2062594.08,1086602.59,235454.75,1980651.57,0,3,1,1,2
IND16703,Ritu Kumar,45,West Bengal,Howrah,70896,26-07-2011,Rahul Verma,Indian,Software Engineer,Low,Platinum,596573.73,46639.26,1,96052.77,2635639.31,2945320.55,2490935.6,1741989.12,465659.45,1924810.42,3,4,1,2,5
IND16704,Suresh Mehta,45,Gujarat,Vadodara,6143,25-04-2019,Neha Das,Indian,Business Analyst,Low,Platinum,274741.49,161877.81,0,51789.7,4050605.6,4064123.42,602626.32,2383163.74,1679.03,2417486.4,5,5,4,1,3
IND16705,Priya Kumar,22,Delhi,New Delhi,84854,03-06-2020,Pooja Iyer,Indian,Accountant,Low,Platinum,329701.78,90374.33,1,78804.6,2005318.0,78327.3,1187729.62,443976.49,118947.93,5916115.88,5,1,5,2,3
IND16706,Rohit Reddy,30,Tamil Nadu,Chennai,45296,21-01-2011,Kunal Mehta,Indian,System Administrator,Low,Silver,844923.37,269224.11,1,35681.17,2924321.87,7313258.27,962874.35,3925563.22,190592.4,4610977.89,1,2,2,1,1
IND16707,Ritu Kumar,30,Tamil Nadu,Chennai,9215,15-04-2021,Rohit Verma,Indian,Data Analyst,High,Jade,978455.51,171617.58,4,71039.34,3460775.19,1025565.74,617940.1,835230.65,103776.13,2295208.17,3,3,4,2,2
IND16708,Ankit Reddy,35,Maharashtra,Pune,61109,17-05-2023,Nisha Patel,Indian,Data Analyst,Mid,Silver,484114.62,276181.05,2,115867.56,2625987.09,5646965.44,2960701.9,1611965.37,489647.78,4790645.36,2,4,2,1,3
IND16709,Ritu Singh,50,Telangana,Warangal,61962,23-07-2009,Ankit Patel,Indian,Support Engineer,Low,Jade,395799.76,59660.85,4,55618.08,3557391.46,6420779.44,1787635.18,612118.9,363861.08,,3,5,2,2,4
IND16710,Arjun Kumar,25,Gujarat,Surat,82199,22-05-2022,Suresh Verma,Indian,Network Engineer,Low,Platinum,1072754.95,166428.07,1,44981.2,2669534.99,1732399.4,173749.29,3452486.28,426510.76,1955121.85,0,1,1,1,1
IND16711,Neha Mehta,50,Karnataka,Bengaluru,9988,31-08-2023,Pooja Iyer,Indian,Business Analyst,Mid,Jade,394286.96,256530.2,3,62150.73,2701143.71,1503675.89,1668258.48,2085881.19,81126.82,1648039.73,4,2,5,2,5
IND16712,Vikas Iyer,25,Karnataka,Mysuru,39250,22-11-2017,Priya Reddy,Indian,Business Analyst,Mid,Jade,320627.09,227470.01,4,85096.53,968800.22,155562.3,1234454.4,3690675.6,231264.52,4228618.42,3,3,3,1,2
IND16713,Asha Singh,25,Tamil Nadu,Madurai,65737,03-07-2017,Rahul Das,Indian,Network Engineer,Mid,Gold,,45365.92,2,93803.81,3869648.53,4983991.58,2687988.56,3598210.6,140135.14,3800020.37,3,4,2,2,5
IND16714,Rohit Iyer,40,Gujarat,Vadodara,37574,03-12-2017,Arjun Singh,Indian,Bank Officer,Mid,Jade,281741.65,220442.17,3,41782.01,2382536.07,2505645.11,189589.25,2381464.22,197112.4,3348655.57,0,5,1,1,2
IND16715,Nisha Sharma,22,West Bengal,Kolkata,17357,25-11-2016,Amit Patel,Indian,Support Engineer,Mid,Jade,859873.4,61435.7,4,125312.68,4988436.26,4112709.45,1128300.3,1080791.34,377193.52,3598978.92,5,1,4,2,1
IND16716,Ramesh Das,30,Delhi,New Delhi,2349,22-05-2022,Sneha Reddy,Indian,System Administrator,Low,Jade,,111934.99,4,75305.06,560632.19,3423619.59,1659013.46,3045677.07,202650.3,1977652.33,5,2,5,1,5
IND16717,Sneha Verma,40,Telangana,Warangal,74304,31-07-2016,Asha Mehta,Indian,Network Engineer,High,Platinum,574885.23,176507.72,2,49562.34,4954946.35,2696192.83,1548793.83,3844308.44,276840.94,,4,3,3,2,3
IND16718,Ramesh Mehta,40,Delhi,New Delhi,5160,10-10-2006,Asha Patel,Indian,Support Engineer,Mid,Jade,888324.54,95699.84,4,119139.01,2653217.84,847599.33,1292050.35,1613601.85,88241.82,2872339.56,0,4,3,1,4
IND16719,Neha Das,40,Tamil Nadu,Chennai,83028,30-11-2005,Rahul Patel,Indian,IT Consultant,Low,Silver,1084116.49,39125.58,2,141280.18,1501804.91,847676.13,1001736.53,3113582.3,359136.91,4332549.36,1,5,2,2,1
IND16720,Suresh Singh,22,Delhi,New Delhi,31962,07-03-2015,Rahul Verma,Indian,Accountant,Mid,Platinum,1183690.53,213785.48,2,22578.37,1906817.19,3726678.79,586194.4,1528574.34,304780.25,1336218.99,0,1,2,1,5
IND16721,Ritu Singh,30,Gujarat,Vadodara,45906,24-10-2021,Ramesh Patel,Indian,Software Engineer,High,Platinum,814977.45,256828.74,0,109226.07,1365430.42,5887284.11,1167891.22,1983804.07,110142.78,4460491.53,5,2,3,2,1
IND16722,Rahul Das,25,West Bengal,Howrah,61744,23-02-2018,Amit Kumar,Indian,Software Engineer,Mid,Silver,724358.49,110028.27,4,8303.89,3845422.47,5467906.93,1619823.52,1058746.62,387052.67,1327767.01,0,3,1,1,2
IND16723,Priya Patel,30,Delhi,New Delhi,42947,13-10-2016,Ankit Iyer,Indian,System Administrator,High,Gold,1006605.69,48106.74,4,100351.56,776762.1,2433481.03,1356336.21,2668598.13,498769.19,2931676.9,0,4,2,2,1
IND16724,Suresh Reddy,25,Gujarat,Ahmedabad,97797,15-11-2011,Rohit Kumar,Indian,Accountant,Mid,Platinum,351920.71,170664.57,3,52087.59,4608613.92,7479131.23,957141.98,1275510.58,258265.29,1651823.74,0,5,5,1,3
IND16725,Neha Patel,30,Gujarat,Vadodara,7428,14-03-2013,Rahul Mehta,Indian,Data Analyst,Low,Silver,732940.1,122848.56,0,4453.42,1376142.15,2651991.32,2348641.37,255998.21,292459.07,3047086.11,1,1,2,2,3
IND16726,Amit Gupta,35,West Bengal,Howrah,37873,02-06-2021,Asha Patel,Indian,Software Engineer,High,Jade,1097045.13,291542.3,3,108588.03,3975157.41,5410466.43,71016.28,3913324.49,199121.03,2417303.43,1,2,4,1,5
IND16727,Ritu Sharma,45,Telangana,Hyderabad,20464,03-03-2011,Anjali Reddy,Indian,,Low,Silver,913666.44,294213.2,4,56436.33,3150512.84,2691788.38,2501269.3,1286692.98,114411.99,1479279.5,1,3,5,2,3
IND16728,Amit Verma,50,Delhi,New Delhi,16291,13-08-2020,Rohit Das,Indian,Support Engineer,Low,Jade,1009173.01,257486.73,0,80179.79,1308302.24,3254290.93,1217081.37,464407.2,277416.13,5375369.79,2,4,2,1,2
IND16729,Neha Patel,22,Karnataka,Bengaluru,97209,06-11-2007,Pooja Sharma,Indian,Software Engineer,High,Gold,410176.7,108554.6,2,145006.25,3700519.22,4005338.65,2746395.95,3314105.26,218021.64,5533355.11,4,5,2,2,1
IND16730,Suresh Kumar,22,Gujarat,Surat,76988,07-02-2016,Ritu Verma,Indian,Data Analyst,Low,Platinum,259201.63,41696.77,1,76344.58,4689636.0,6638807.2,1798743.91,1329856.79,348826.95,2944825.29,0,1,4,1,4
IND16731,Nisha Verma,25,West Bengal,Kolkata,62015,17-01-2023,Amit Patel,Indian,Support Engineer,Mid,Gold,394306.83,33506.79,1,2040.31,578691.04,4196880.07,2978364.2,386372.85,28308.55,4642749.0,4,2,1,2,2
IND16732,Ankit Iyer,22,Karnataka,Mangaluru,12913,26-09-2022,Kunal Iyer,Indian,Network Engineer,Low,Jade,,255756.36,0,18986.8,3589476.8,7411134.36,1337888.88,804640.44,364506.6,853793.23,5,3,3,1,1
IND16733,Sneha Mehta,50,Karnataka,Bengaluru,31314,06-10-2008,Ankit Das,Indian,System Administrator,Mid,Platinum,383656.66,250566.66,3,112.8,4621622.99,3704001.16,1373570.85,528710.21,122250.57,4129327.74,2,4,1,2,1
IND16734,Kunal Das,45,Tamil Nadu,Chennai,60024,16-04-2018,Priya Singh,Indian,IT Consultant,Mid,Gold,1005217.86,178170.63,0,70902.9,597162.93,6529971.65,323923.19,326882.61,289458.24,2060041.55,4,5,4,1,2
IND16735,Ritu Sharma,30,Tamil Nadu,Coimbatore,67260,14-03-2009,Nisha Singh,Indian,Bank Officer,Low,Jade,1061652.86,296591.76,1,142657.92,1050302.52,4908532.12,327080.53,2108494.33,420178.49,1655145.28,5,1,2,2,3
IND16736,Rahul Das,40,Telangana,Hyderabad,27677,02-12-2023,Neha Singh,Indian,System Administrator,High,Gold,301691.08,10135.28,3,,4852953.33,3862399.52,1674308.66,1539765.71,462011.37,2550468.64,3,2,2,1,1
IND16737,Nisha Patel,25,Telangana,Hyderabad,39466,11-12-2010,Arjun Kumar,Indian,Data Analyst,Mid,Jade,579703.5,119361.85,4,127983.24,533827.09,3605073.63,1936349.29,2169836.61,407552.99,2180292.44,5,3,3,2,2
IND16738,Ankit Singh,22,Tamil Nadu,Coimbatore,24655,13-02-2009,Amit Das,Indian,Software Engineer,Mid,Gold,562614.29,21532.88,4,125158.13,494944.74,1484969.6,2580485.7,3206510.28,95735.33,2607443.13,5,4,5,1,5
IND16739,Ritu Verma,35,Delhi,New Delhi,89582,04-10-2023,Suresh Singh,Indian,Business Analyst,Mid,Gold,1011287.04,163111.87,4,46869.39,3437706.04,1856095.22,1225703.26,3654574.7,376041.88,4937226.48,4,5,3,2,5
IND16740,Arjun Reddy,50,Maharashtra,Pune,40941,04-04-2024,Priya Mehta,Indian,Business Analyst,Low,Silver,627337.75,123481.12,2,88418.23,1387398.73,4904741.48,2441138.49,3877449.96,143099.17,4214043.17,1,1,5,1,4
IND16741,Kavita Sharma,30,Delhi,New Delhi,93528,27-10-2016,Asha Mehta,Indian,Support Engineer,High,Silver,1068249.35,199520.21,3,3362.79,2378.29,3880438.38,1621898.12,328215.18,398614.49,3763073.36,0,2,5,2,2
IND16742,Suresh Iyer,40,Karnataka,Mangaluru,63574,04-02-2010,Rahul Das,Indian,Support Engineer,Low,Platinum,1156084.21,228080.15,4,128940.95,86595.76,394222.51,1920611.0,977228.86,355175.57,2947568.86,2,3,3,1,1
IND16743,Anjali Singh,25,West Bengal,Howrah,42371,06-01-2012,Ritu Verma,Indian,,High,Platinum,1096141.67,268152.64,0,109965.69,3417842.23,5062826.58,2848053.5,3346354.2,461397.16,331803.29,5,4,5,2,5
IND16744,Vikas Iyer,45,Maharashtra,Nagpur,7237,23-02-2020,Suresh Reddy,Indian,Accountant,High,Platinum,1154727.09,120148.29,4,111338.19,1419007.41,7130285.66,1387175.72,813436.22,68665.03,1633397.26,1,5,1,1,1
IND16745,Anjali Verma,25,Karnataka,Bengaluru,31803,01-08-2015,Kunal Verma,Indian,Bank Officer,High,Gold,676006.16,79815.64,4,59733.01,2813910.15,5671954.0,2620034.5,3807514.14,159077.18,4477244.03,1,1,5,2,5
IND16746,Amit Patel,25,Delhi,New Delhi,36856,17-01-2022,Kavita Gupta,Indian,IT Consultant,Low,Platinum,262732.87,65261.56,2,38710.26,3388036.31,7681588.4,1932118.09,1097736.82,455177.64,5922408.46,1,2,3,1,3
IND16747,Pooja Patel,25,Maharashtra,Mumbai,60644,19-09-2010,Arjun Sharma,Indian,Support Engineer,High,Jade,652703.68,292730.81,4,94771.88,2603701.35,2614789.77,2673309.52,90289.06,423778.58,2757295.04,2,3,3,2,3
IND16748,Ankit Verma,30,Gujarat,Ahmedabad,99742,06-10-2022,Suresh Singh,Indian,System Administrator,Low,Gold,609497.46,199548.08,0,27180.57,330180.18,2380122.59,2497677.26,3877551.11,394094.86,3478954.14,1,4,5,1,1
IND16749,Ritu Patel,45,Tamil Nadu,Chennai,1477,30-05-2018,Asha Iyer,Indian,Bank Officer,High,Silver,990534.01,117052.48,0,57055.28,3053615.86,6441151.86,2002527.45,3882108.43,277543.49,519891.39,0,5,1,2,5
IND16750,Ramesh Mehta,45,Karnataka,Mangaluru,88485,08-02-2022,Suresh Iyer,Indian,IT Consultant,High,Gold,295831.0,118907.79,2,114250.39,3918119.0,6293962.83,2010095.52,3896496.87,203928.89,2028247.53,4,1,2,1,1
IND16751,Kavita Kumar,30,Telangana,Hyderabad,67901,14-12-2018,Nisha Patel,Indian,Software Engineer,Mid,Silver,,155463.03,4,51264.16,1521817.52,1209015.77,2014238.78,3951619.8,454460.21,2264856.27,4,2,2,2,2
IND16752,Rohit Patel,35,Delhi,New Delhi,32218,03-03-2019,Ramesh Iyer,Indian,Support Engineer,High,Silver,1079145.91,128000.1,0,122138.55,418388.48,927976.93,2857469.69,3316929.35,473342.77,2648904.6,2,3,5,1,5
IND16753,Anjali Verma,35,West Bengal,Kolkata,65165,06-07-2012,Kavita Reddy,Indian,,High,Platinum,,130281.36,3,142390.09,570276.27,3741007.56,1667940.32,26606.87,412700.9,4731954.06,3,4,3,2,4
IND16754,Arjun Singh,40,Delhi,New Delhi,88575,08-12-2023,Ramesh Patel,Indian,,Mid,Silver,595956.53,109259.51,0,108889.99,3180855.99,3356349.89,359440.89,1228093.58,314285.42,1829819.22,1,5,1,1,2
IND16755,Priya Sharma,25,Gujarat,Ahmedabad,5029,27-07-2012,Nisha Sharma,Indian,Network Engineer,Low,Silver,627535.82,13916.53,0,125728.6,2191971.08,1351546.7,1961947.89,3697398.81,435765.17,96342.44,1,1,5,2,4
IND16756,Rahul Verma,35,Tamil Nadu,Chennai,11577,02-01-2005,Amit Kumar,Indian,Business Analyst,Mid,Jade,366534.26,121000.33,1,138066.13,184473.15,7407051.54,1327364.17,2736838.82,362518.62,,0,2,3,1,5
IND16757,Priya Iyer,22,Maharashtra,Nagpur,10420,27-02-2009,Rahul Verma,Indian,Business Analyst,Mid,Silver,1042149.19,292546.71,2,143411.02,150417.22,3782253.64,871937.57,3010278.97,138342.59,4732597.72,3,3,4,2,5
IND16758,Arjun Iyer,22,Gujarat,Ahmedabad,31008,09-09-2021,Anjali Patel,Indian,System Administrator,Low,Platinum,368993.78,130924.51,4,410.13,278578.54,4342686.49,388540.83,2201274.14,369149.45,2086836.34,2,4,1,1,2
IND16759,Asha Kumar,40,Tamil Nadu,Coimbatore,31071,05-09-2022,Sneha Das,Indian,IT Consultant,Mid,Platinum,260478.77,177567.03,3,102888.34,3974476.97,2074201.93,2447956.57,2718218.9,341840.32,664425.82,1,5,4,2,4
IND16760,Vikas Verma,50,Tamil Nadu,Madurai,79525,27-04-2014,Rahul Iyer,Indian,Data Analyst,Mid,Gold,1077422.05,191858.76,1,121263.77,4598717.34,5692496.86,2921941.54,3512421.78,482209.65,1733727.37,2,1,3,1,4
IND16761,Ritu Kumar,25,Gujarat,Surat,17649,25-04-2014,Priya Verma,Indian,Accountant,High,Jade,295685.85,257246.6,4,147912.77,4057364.67,3624889.7,1074296.59,337158.58,311948.39,2109530.24,0,2,4,2,2
IND16762,Suresh Kumar,25,West Bengal,Kolkata,67482,02-01-2024,Ankit Das,Indian,IT Consultant,High,Jade,347340.02,10700.62,4,7743.23,214685.27,7922793.42,1383212.67,686387.41,71398.59,4660194.72,2,3,5,1,2
IND16763,Sneha Das,30,Karnataka,Bengaluru,21205,21-06-2006,Rahul Patel,Indian,Support Engineer,High,Silver,639605.99,86815.97,4,97061.27,2672067.28,323188.81,1457269.67,2060033.44,194626.23,4159965.99,1,4,5,2,2
IND16764,Ankit Singh,25,Gujarat,Vadodara,29049,02-05-2011,Suresh Patel,Indian,IT Consultant,Mid,Gold,1150979.15,154927.88,2,23552.87,3834912.07,6529643.44,2514943.36,3158075.81,202836.64,3543215.01,4,5,3,1,5
IND16765,Pooja Mehta,30,Karnataka,Bengaluru,65489,12-06-2020,Suresh Reddy,Indian,,Low,Gold,762867.82,143219.3,3,,3759940.91,6571677.14,2214643.82,3852532.33,77679.8,1413048.33,1,1,2,2,4
IND16766,Suresh Reddy,25,Karnataka,Bengaluru,72470,12-09-2019,Kunal Mehta,Indian,IT Consultant,Low,Jade,257868.39,205045.07,1,,4278419.4,4433077.54,2207930.31,1407993.32,287955.44,2952277.84,5,2,1,1,4
IND16767,Asha Sharma,50,Maharashtra,Mumbai,76218,12-12-2012,Arjun Gupta,Indian,Accountant,Low,Jade,1079655.38,249832.97,0,81601.55,3480483.73,6112870.25,1298058.87,2131602.32,460276.96,2391052.78,1,3,2,2,4
IND16768,Vikas Das,45,West Bengal,Howrah,85443,25-09-2012,Pooja Verma,Indian,Data Analyst,High,Platinum,665880.28,166554.9,1,141426.08,3835025.11,1949501.61,2737771.42,2692015.84,344491.04,5852416.8,3,4,4,1,1
IND16769,Anjali Iyer,25,Telangana,Hyderabad,78913,08-04-2019,Kavita Iyer,Indian,Accountant,Mid,Platinum,860333.74,166882.78,3,94969.22,1783987.24,3018074.75,1454112.38,405270.55,471791.72,,1,5,4,2,4
IND16770,Suresh Verma,22,Maharashtra,Nagpur,77613,28-11-2018,Priya Mehta,Indian,Support Engineer,Mid,Gold,402155.21,238800.45,1,135518.03,1264096.7,1028790.53,939562.04,3027628.69,49739.97,4645731.87,5,1,5,1,1
IND16771,Priya Singh,25,Maharashtra,Pune,87067,12-11-2019,Pooja Iyer,Indian,Network Engineer,High,Jade,1110606.76,59115.5,3,101916.46,839077.56,6338610.19,2090659.41,601406.48,497592.36,806141.65,5,2,3,2,3
IND16772,Rahul Kumar,30,Maharashtra,Pune,51478,01-12-2006,Ramesh Sharma,Indian,Bank Officer,High,Jade,619849.25,269990.85,3,116542.04,2815564.51,6116271.47,2164345.21,2049313.5,289237.94,4179550.18,0,3,2,1,4
IND16773,Asha Das,50,Gujarat,Vadodara,51998,02-09-2010,Rahul Singh,Indian,Network Engineer,Low,Gold,,96057.7,0,9753.79,3148412.0,7436625.52,661931.79,1245719.16,12376.11,3643957.31,2,4,1,2,2
IND16774,Kunal Gupta,25,Delhi,New Delhi,17054,26-03-2016,Rohit Singh,Indian,Bank Officer,Low,Platinum,894456.21,157555.34,2,57071.03,4733610.44,4567381.82,2909585.75,451069.18,99580.66,5106496.9,2,5,2,1,1
IND16775,Ritu Sharma,40,Gujarat,Vadodara,43974,30-09-2008,Ramesh Patel,Indian,Support Engineer,Mid,Gold,936169.06,38656.8,0,57107.75,2448720.41,4709991.23,2729831.16,499835.86,175410.27,,2,1,1,2,2
IND16776,Vikas Iyer,40,Maharashtra,Nagpur,27543,01-12-2010,Ramesh Singh,Indian,Bank Officer,Low,Silver,322118.61,40696.24,2,37961.33,4801987.73,1932886.44,2458908.26,699494.73,81704.07,,3,2,4,1,1
IND16777,Asha Verma,35,Maharashtra,Pune,91977,14-11-2018,Rahul Patel,Indian,Support Engineer,Mid,Gold,948339.72,263153.86,3,86064.0,2510775.46,2007402.28,204807.53,1841349.2,211971.89,1417263.84,1,3,1,2,5
IND16778,Kunal Singh,30,Delhi,New Delhi,25401,29-10-2018,Ramesh Gupta,Indian,Accountant,Mid,Platinum,713485.69,72109.74,1,104502.05,2078193.38,1388883.67,620666.39,840017.72,83047.36,1621718.48,1,4,4,1,4
IND16779,Pooja Iyer,25,Gujarat,Surat,24781,30-09-2023,Suresh Verma,Indian,IT Consultant,Mid,Silver,1134866.81,155386.26,0,116049.42,2449993.95,4297348.85,747567.54,928202.08,57089.52,1573077.16,2,5,4,2,3
IND16780,Vikas Sharma,22,Tamil Nadu,Madurai,75016,07-04-2012,Ramesh Gupta,Indian,Accountant,Low,Jade,873149.88,124463.75,1,,3012380.0,6501405.67,660893.0,2219921.5,255294.37,1895973.82,2,1,4,1,4
IND16781,Priya Gupta,35,Karnataka,Mangaluru,8002,28-01-2023,Vikas Reddy,Indian,Bank Officer,Mid,Jade,499045.71,127216.1,2,58504.16,99493.28,5455454.46,1659693.32,2759264.8,399702.97,2233359.48,2,2,2,2,3
IND16782,Kunal Verma,22,Telangana,Hyderabad,69342,31-10-2007,Suresh Patel,Indian,System Administrator,High,Silver,431913.03,125114.0,0,,260659.63,4576265.69,2427990.68,3479095.77,19526.98,3674037.54,4,3,4,1,3
IND16783,Pooja Singh,40,Telangana,Hyderabad,93992,14-10-2018,Amit Iyer,Indian,Network Engineer,High,Silver,1044621.61,115801.28,0,12184.95,439407.56,5150834.72,160447.87,3790811.56,399627.05,475222.03,0,4,1,2,5
IND16784,Rahul Reddy,35,Delhi,New Delhi,7589,02-05-2011,Suresh Reddy,Indian,Data Analyst,Low,Gold,876697.31,101450.72,2,96527.25,4250071.57,2912761.38,2832991.44,978128.72,173454.75,2728733.06,0,5,2,1,2
IND16785,Neha Singh,25,Telangana,Hyderabad,18428,31-08-2022,Anjali Verma,Indian,Bank Officer,High,Silver,757923.14,258540.22,0,81019.1,3468044.81,6710348.39,1801100.79,3097246.76,485888.24,2809572.92,5,1,2,2,1
IND16786,Ankit Reddy,22,Karnataka,Bengaluru,61453,23-06-2012,Kavita Singh,Indian,IT Consultant,Mid,Platinum,390666.67,107813.6,0,121641.06,455862.17,5986136.13,1224661.33,174700.31,366943.58,2229846.91,4,2,4,1,4
IND16787,Priya Kumar,45,West Bengal,Kolkata,88696,07-10-2017,Kunal Verma,Indian,Support Engineer,Mid,Jade,318009.65,19838.04,4,59045.69,1863196.49,7994133.2,1416662.09,3329293.36,417700.45,1239779.48,4,3,1,2,1
IND16788,Ramesh Kumar,30,Telangana,Hyderabad,78807,09-09-2007,Pooja Singh,Indian,Network Engineer,High,Gold,345457.4,33466.75,4,94651.92,1919225.98,474683.11,2296044.25,2985424.29,475247.63,3732236.99,2,4,2,1,2
IND16789,Ritu Iyer,50,West Bengal,Kolkata,53167,06-07-2007,Neha Gupta,Indian,,High,Gold,524964.6,77459.41,0,,808206.64,158509.14,203107.77,2220629.7,322220.92,4708857.33,0,5,5,2,1
IND16790,Arjun Mehta,45,Karnataka,Mangaluru,46419,05-10-2017,Ramesh Sharma,Indian,,Mid,Gold,1035728.68,294328.57,2,22597.0,1628621.66,1882119.6,1290714.58,2127481.12,4502.14,4661604.3,0,1,3,1,3
IND16791,Ritu Mehta,50,Delhi,New Delhi,29056,29-12-2009,Sneha Mehta,Indian,Accountant,Mid,Silver,543675.33,58971.1,0,112240.31,4691556.56,5376337.02,1892504.65,109269.08,26672.84,2592633.36,5,2,2,2,5
IND16792,Amit Reddy,50,Telangana,Hyderabad,93619,01-11-2021,Kavita Sharma,Indian,IT Consultant,Low,Jade,501575.3,19912.95,3,21492.0,2940150.62,4513162.65,2979746.26,3211955.04,315758.77,5503336.56,0,3,2,1,1
IND16793,Asha Patel,40,Karnataka,Mangaluru,65512,19-05-2010,Rohit Das,Indian,IT Consultant,Mid,Jade,402822.97,292212.67,0,109522.31,2640441.92,3263068.02,1680374.92,240589.35,389891.94,206072.58,1,4,1,2,4
IND16794,Suresh Kumar,50,Karnataka,Mangaluru,2211,19-11-2021,Pooja Iyer,Indian,Bank Officer,High,Jade,683816.51,163237.03,1,135456.18,2882.17,693771.98,2080333.31,2690640.33,376378.44,3421367.49,5,5,1,1,2
IND16795,Asha Kumar,25,Gujarat,Ahmedabad,25725,09-10-2009,Nisha Kumar,Indian,Bank Officer,High,Gold,667417.67,216296.26,0,125939.88,3819194.77,6804911.22,889688.06,69272.03,300539.0,649920.08,3,1,1,2,1
IND16796,Kunal Patel,25,Gujarat,Ahmedabad,51256,14-05-2013,Neha Iyer,Indian,System Administrator,Mid,Silver,972026.59,195127.04,4,119378.15,94065.2,3457895.56,1334258.91,1982122.54,287552.01,5207523.37,5,2,5,1,2
IND16797,Pooja Sharma,50,Gujarat,Surat,13385,09-02-2012,Vikas Verma,Indian,Data Analyst,Low,Platinum,682288.61,298484.91,1,38533.88,4506683.28,5033829.83,529588.67,472133.97,496297.29,5785197.22,0,3,5,2,3
IND16798,Rahul Singh,22,Tamil Nadu,Coimbatore,97954,16-08-2017,Rohit Singh,Indian,IT Consultant,High,Jade,444148.71,73407.37,0,38869.3,925232.49,4393017.38,2205047.83,1009780.64,260800.73,2989581.86,2,4,1,1,2
IND16799,Kavita Das,35,Karnataka,Mysuru,53023,27-04-2007,Amit Iyer,Indian,Software Engineer,Mid,Jade,1158832.2,105870.11,0,33210.82,3849671.77,4178651.44,766159.52,1119251.81,23973.64,1805921.64,3,5,1,2,2
IND16800,Amit Patel,30,Maharashtra,Pune,42349,04-06-2018,Sneha Iyer,Indian,Software Engineer,Low,Gold,,149135.67,2,35125.2,4721009.3,881745.47,2520380.58,1471995.74,463729.79,762002.06,1,1,5,1,3
